90,ineg_reqs,INEG2001,INEG2103,INEG2403,INEG2313,INEG2333,INEG2413,INEG3513,INEG3623,INEG3613,INEG3714,INEG4433,INEG4553,INEG4723,INEG4911,INEG4923,GNEG1111,GNEG1121,CSCE2004,ELEG3903,MEEG2003,MEEG2303,MATH2554,MATH2564,MATH2574,MATH2584,CHEM1103,PHYS2054,PHYS2074,ENGL1013,ENGL1023
12,ineg_elec,INEG400E
6,ineg_tech,ACCT3533,ACCT3723,ACCT3753,ACCT3843,ACCT4673,ACCT4963,BENG3113,BENG3113H,BENG3603,BENG3653,BENG3723,BENG3733,BENG4123,BENG450V,BENG451VH,BENG452V,BENG4663,BENG4703,BENG4743,BENG4753L,BENG4753M,BENG4933,BIOL3004,BIOL3011L,BIOL3013,BIOL3023,BIOL3123,BIOL3123H,BIOL3273,BIOL3273H,BIOL3404,BIOL3861L,BIOL3863,BIOL3923H,BIOL4003,BIOL4013,BIOL4024,BIOL4053,BIOL4104,BIOL4114,BIOL4122,BIOL4133,BIOL4143,BIOL4153,BIOL4154H,BIOL4163,BIOL4174,BIOL4213,BIOL4233,BIOL4233H,BIOL4234,BIOL4252,BIOL4252H,BIOL4263,BIOL4263H,BIOL4273,BIOL4303,BIOL4313,BIOL4313H,BIOL4323,BIOL4333,BIOL4353,BIOL4404,BIOL4424,BIOL4433,BIOL4463,BIOL4511L,BIOL4513,BIOL4523,BIOL4543,BIOL4554,BIOL4563,BIOL4613,BIOL4634,BIOL4693,BIOL4703,BIOL4703H,BIOL4711L,BIOL4713,BIOL4713H,BIOL4724,BIOL4734,BIOL4744,BIOL4753,BIOL4763,BIOL4774,BIOL4783,BIOL4793,BIOL480V,BIOL480VH,BIOL4814,BIOL4833,BIOL4844,BIOL485V,BIOL4863,BIOL4873,BIOL4873H,BIOL496V,BIOL496VH,BIOL498V,BIOL499V,BIOL499VH,BMEG3124,BMEG3634,BMEG3653,BMEG3653H,BMEG3824,BMEG3824H,BMEG4103L,BMEG4103M,BMEG4213,BMEG4243,BMEG4403,BMEG4413,BMEG450VH,BMEG460V,BMEG460VH,BMEG4623,BMEG4623H,BMEG470V,BMEG4743,BMEG4813,BMEG4823,BMEG4873,CHEG3144,CHEG3144H,CHEG3233L,CHEG3253,CHEG3323,CHEG3323H,CHEG3333,CHEG3333H,CHEG3713,CHEG4163,CHEG4163H,CHEG4273,CHEG4332L,CHEG4413,CHEG4413H,CHEG4423,CHEG4423H,CHEG4443,CHEG4443H,CHEG4813,CHEG4813H,CHEG488V,CSCE2014,CSCE3193,CSCE3193H,CSCE3213,CSCE3513,CSCE3613,CSCE3613H,CSCE3953,CSCE4013,CSCE4023H,CSCE4043,CSCE4114,CSCE4123,CSCE4133,CSCE4213,CSCE4233,CSCE4253,CSCE4263,CSCE4323,CSCE4333,CSCE4353,CSCE4423,CSCE4433,CSCE4523,CSCE4543,CSCE4561,CSCE4613,CSCE4623,CSCE4643,CSCE4813,CSCE4853,CSCE490V,CSCE4914,CSCE491VH,CSCE4963,CVEG3131L,CVEG3133,CVEG3213,CVEG3223,CVEG3243,CVEG3303,CVEG3413,CVEG4053,CVEG4083,CVEG4143,CVEG4153,CVEG4203,CVEG4223,CVEG4243,CVEG4253,CVEG4263,CVEG4273,CVEG4303,CVEG4313,CVEG4323,CVEG4343,CVEG4353,CVEG4393,CVEG4413,CVEG4423,CVEG4433,CVEG4513,CVEG4812,CVEG4822,CVEG4832,CVEG4842,CVEG4863,CVEG488V,CVEG488VH,CVEG491VH,CVEG492VH,CVEG493VH,CVEG494VH,CVEG4983H,ECON3033,ECON3133,ECON3843,ECON3853,ECON3933,ECON4633,ECON4643,ECON468V,ELEG3124,ELEG3124H,ELEG3143,ELEG3143H,ELEG3214,ELEG3214H,ELEG3224,ELEG3224H,ELEG3304,ELEG3304H,ELEG3704,ELEG3704H,ELEG387V,ELEG3924,ELEG3924H,ELEG3933,ELEG400VH,ELEG4063,ELEG4063H,ELEG4071,ELEG4071H,ELEG4203,ELEG4203H,ELEG4213,ELEG4223,ELEG4233,ELEG4233H,ELEG4243,ELEG4253,ELEG4283,ELEG4293,ELEG4303,ELEG4343,ELEG4403,ELEG4403H,ELEG4413,ELEG4423,ELEG4463L,ELEG4473,ELEG4503,ELEG4503H,ELEG4513,ELEG4523,ELEG4603,ELEG4623,ELEG4703,ELEG4703H,ELEG4773,ELEG4783,ELEG4783H,ELEG487V,ELEG487VH,ELEG488V,ELEG488VH,ELEG4914,ELEG4914H,ELEG4963,ELEG4963H,ELEG4983,EXSC3153,EXSC3353,FINN3043,FINN3703,INEG3623H,INEG3812H,INEG410V,INEG410VH,INEG4223,INEG4223H,INEG4253,INEG4253H,INEG4323,INEG4343,INEG4383,INEG4423,INEG4423H,INEG4443,INEG4443H,INEG4453,INEG4533,INEG4543,INEG4563,INEG4583,INEG4593,INEG4633,INEG4683,INEG4733,INEG4812H,INEG4833,INEG5123,INEG514V,INEG5243,INEG5253,INEG5313,INEG5323,INEG5333,INEG5343,INEG5373,INEG5383,INEG5393,INEG5433,INEG5443,INEG5523,INEG5533,INEG5543,INEG5563,INEG5613,INEG5623,INEG5643,INEG5653,INEG5663,INEG5683,INEG5693,INEG5803,INEG5823,INEG5843,INEG6363,ISYS3293,ISYS3393,ISYS4213,ISYS4223,ISYS4233,ISYS4293,ISYS4453,ISYS4463,MATH3083,MATH3093,MATH3113,MATH3203,MATH3513,MATH3773,MATH3923H,MATH399VH,MATH400V,MATH404V,MATH4103,MATH4113,MATH4153,MATH4163,MATH4253,MATH4353,MATH4363,MATH4423,MATH4443,MATH4503,MATH4513,MATH4523,MATH4933,MATH498V,MATH499V,MATH499VH,MEEG3013,MEEG3113,MEEG3202L,MEEG3212L,MEEG3503,MEEG4003,MEEG4023,MEEG4104,MEEG4104H,MEEG4123,MEEG4132,MEEG4143,MEEG4153,MEEG4192,MEEG4202L,MEEG4213,MEEG4233,MEEG4253,MEEG4303,MEEG4303H,MEEG4313,MEEG4323L,MEEG4323M,MEEG4413,MEEG4423,MEEG4433,MEEG4453,MEEG4473,MEEG4483,MEEG4483H,MEEG4493,MEEG4503,MEEG4503H,MEEG4523,MEEG4703,MEEG4903H,MEEG491V,MEEG491VH,MEEG492V,MEEG492VH,MGMT4243,MGMT4583,MKTG3433,MKTG3553,MKTG3633,MKTG4233,MKTG4343,MKTG4433,MKTG4443,MKTG4633,PHYS306V,PHYS3113,PHYS3213,PHYS3273,PHYS3273H,PHYS3544,PHYS360VL,PHYS3613,PHYS3923H,PHYS399VH,PHYS400V,PHYS4073,PHYS4113,PHYS4213,PHYS4333,PHYS4613,PHYS462VL,PHYS4653,PHYS4713,PHYS4734,PHYS4773,PHYS4793L,PHYS4793M,PHYS4803,PHYS498V,SCMT3443,SCMT3613,SCMT3643,SUST4103
3,ineg_sci,ASTR2003,BIOL1543,BIOL2213,CHEM1123,GEOS1113
3,engr_hist
3,engr_art
3,engr_humn
3,ineg_econ,ECON2143,ECON2013
6,engr_socs
